Date,StockCode,StockName,EntrySignal,SignalGrade,SignalStrength,SignalReason,EntryPrice,StopLoss,Target1,Target2,RiskReward,Outcome,ExitPrice,ReturnPct,HitType,VolumeSurge,MarketPhase
2025-12-10,MDKA,Merdeka Copper Gold Tbk.,BUY - AKUMULASI,A,79,NonReg 26.9% | Avg Rp15jt | Asing: NET BUY | EMA5 Breakout + Tweezer Bottom,2280.0,2212.0,2348.0,2417.0,2.0,LOSS,2212.0,-2.982456140350877,STOP_LOSS,1.6010964773065186,Sideways
2025-12-10,NICL,PAM Mineral Tbk.,BUY - AKUMULASI,A,76,NonReg 49.0% | Avg Rp22jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,1080.0,1048.0,1112.0,1145.0,2.0,WIN,1145.0,6.018518518518518,TARGET2,1.1247524799188497,Sideways
2025-12-10,BRIS,Bank Syariah Indonesia Tbk.,BUY - AKUMULASI,B,60,NonReg 41.4% | Avg Rp6jt,2250.0,2182.0,2318.0,2385.0,2.0,LOSS,2210.0,-1.7777777777777777,CLOSE,1.4673017337991958,Trending Down
2025-12-10,BULL,Buana Lintas Lautan Tbk.,BUY - MOMENTUM,A,79,Naik +4.5% | Vol 1.4x | Fase: Trending Up | Above MA Stack + EMA5 Breakout,326.0,313.0,336.0,331.0,0.4,WIN,331.0,1.5337423312883436,TARGET2,1.386722559565582,Trending Up
2025-12-10,ASII,Astra International Tbk.,BUY - AKUMULASI,B,53,NonReg 6.9% | Avg Rp30jt | Asing: NET BUY,6625.0,6426.0,6824.0,7022.0,2.0,LOSS,6426.0,-3.00377358490566,STOP_LOSS,0.8052929111844572,Trending Up
2025-12-10,NCKL,Trimegah Bangun Persada Tbk.,BUY - AKUMULASI,B,53,NonReg 19.2% | Avg Rp8jt | Asing: NET BUY,1020.0,989.0,1051.0,1081.0,2.0,LOSS,989.0,-3.0392156862745097,STOP_LOSS,0.9679649963130527,Trending Down
2025-12-10,ERAL,Sinar Eka Selaras Tbk.,BUY - AKUMULASI,C,44,NonReg 185.9% | Avg Rp8jt | Above MA Stack,308.0,299.0,317.0,326.0,2.0,LOSS,299.0,-2.922077922077922,STOP_LOSS,0.7217232505521899,Trending Up
2025-12-10,KIJA,Kawasan Industri Jababeka Tbk.,BUY - MOMENTUM,A,84,Naik +1.6% | Vol 2.2x | Fase: Sideways | Inverted Hammer + Volume Surge 2x,186.0,179.0,192.0,197.0,1.5,WIN,197.0,5.913978494623656,TARGET2,2.1939088737645416,Sideways
2025-12-10,MBMA,Merdeka Battery Materials Tbk.,BUY - MOMENTUM,A,73,Naik +3.7% | Vol 2.0x | Fase: Sideways | EMA5 Breakout + Bullish Engulfing,560.0,538.0,577.0,588.0,1.25,LOSS,538.0,-3.9285714285714284,STOP_LOSS,1.9877232745897093,Sideways
2025-12-10,BSDE,Bumi Serpong Damai Tbk.,BUY - AKUMULASI,B,47,NonReg 35.6% | Avg Rp5jt | Asing: NET BUY | Tweezer Bottom,935.0,907.0,963.0,991.0,2.0,LOSS,925.0,-1.06951871657754,CLOSE,0.5547832232188415,Trending Down
2025-12-10,BANK,Bank Aladin Syariah Tbk.,BUY - AKUMULASI,B,47,NonReg 48.6% | Avg Rp5jt | Hammer + EMA5 Breakout,940.0,912.0,968.0,996.0,2.0,LOSS,912.0,-2.9787234042553195,STOP_LOSS,0.22929505739455322,Trending Down
2025-12-11,PANI,Pantai Indah Kapuk Dua Tbk.,BUY - AKUMULASI,B,49,NonReg 10.4% | Avg Rp17jt,13300.0,12901.0,13699.0,14098.0,2.0,WIN,14098.0,6.0,TARGET2,0.8249406123364541,Sideways
2025-12-11,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,67,NonReg 642.5% | Avg Rp13jt | Asing: NET BUY | Above MA Stack + Bullish Engulfing,3780.0,3667.0,3893.0,4007.0,2.0,LOSS,3680.0,-2.6455026455026456,CLOSE,0.8619314136539831,Trending Up
2025-12-11,SSIA,Surya Semesta Internusa Tbk.,BUY - REVERSAL,B,65,Dip -3.8% | Pos 0/100 | Vol 1.1x,1780.0,1691.0,1833.0,1887.0,1.2,LOSS,1745.0,-1.9662921348314606,CLOSE,1.0715584065296166,Trending Up
2025-12-11,RATU,Raharja Energi Cepu Tbk.,BUY - AKUMULASI,A,70,NonReg 3.9% | Avg Rp32jt | Asing: NET BUY | EMA5 Breakout + Bullish Engulfing,11450.0,11106.0,11794.0,12137.0,2.0,WIN,11794.0,3.004366812227074,TARGET1,1.4984758846539317,Trending Down
2025-12-11,HMSP,H.M. Sampoerna Tbk.,BUY - AKUMULASI,C,30,NonReg 4.6% | Avg Rp6jt | Asing: NET BUY,735.0,713.0,757.0,779.0,2.0,LOSS,713.0,-2.9931972789115644,STOP_LOSS,0.7717821035538508,Trending Down
2025-12-11,INCO,Vale Indonesia Tbk.,BUY - REVERSAL,B,53,Dip -1.0% | Pos 10/100 | Vol 1.2x,3860.0,3741.0,3976.0,4092.0,1.95,LOSS,3840.0,-0.5181347150259068,CLOSE,1.1880642342303305,Sideways
2025-12-11,TLKM,Telkom Indonesia (Persero) Tbk.,BUY - REVERSAL,B,49,Dip -1.9% | Pos 28/100 | Vol 1.3x,3570.0,3392.0,3677.0,3784.0,1.2,LOSS,3550.0,-0.5602240896358543,CLOSE,1.349113771845556,Trending Up
2025-12-11,SMRA,Summarecon Agung Tbk.,BUY - AKUMULASI,C,31,NonReg 3.1% | Avg Rp5jt,372.0,361.0,383.0,394.0,2.0,LOSS,370.0,-0.5376344086021506,CLOSE,1.1896150534658043,Trending Down
2025-12-12,MDKA,Merdeka Copper Gold Tbk.,BUY - AKUMULASI,A,70,NonReg 19.3% | Avg Rp17jt | Asing: NET BUY | EMA5 Breakout,2250.0,2182.0,2318.0,2385.0,2.0,WIN,2385.0,6.0,TARGET2,1.6828443329739429,Sideways
2025-12-12,NSSS,Nusantara Sawit Sejahtera Tbk.,BUY - AKUMULASI,B,68,NonReg 1934.8% | Avg Rp11jt | Asing: NET BUY | Above MA Stack + Tweezer Bottom,690.0,669.0,711.0,731.0,2.0,LOSS,669.0,-3.0434782608695654,STOP_LOSS,1.462398277403212,Trending Up
2025-12-12,ASII,Astra International Tbk.,BUY - AKUMULASI,C,35,NonReg 3.4% | Avg Rp24jt | Asing: NET BUY | EMA5 Breakout,6600.0,6402.0,6798.0,6996.0,2.0,WIN,6600.0,0.0,CLOSE,0.7096335512098969,Sideways
2025-12-15,BBCA,Bank Central Asia Tbk.,BUY - AKUMULASI,A,80,NonReg 7.3% | Avg Rp31jt | Asing: NET BUY | EMA5 Breakout,8300.0,8051.0,8549.0,8798.0,2.0,LOSS,8051.0,-3.0,STOP_LOSS,1.427862260183002,Trending Down
2025-12-15,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,46,NonReg 427.9% | Avg Rp9jt | Asing: NET BUY,3620.0,3511.0,3729.0,3837.0,2.0,WIN,3729.0,3.0110497237569063,TARGET1,0.5910559736724026,Trending Up
2025-12-15,PTRO,Petrosea Tbk.,BUY - AKUMULASI,A,70,NonReg 90.8% | Avg Rp24jt | Asing: NET BUY,10500.0,10185.0,10815.0,11130.0,2.0,WIN,10725.0,2.142857142857143,CLOSE,1.0031160384930495,Trending Up
2025-12-15,BRIS,Bank Syariah Indonesia Tbk.,BUY - BREAKOUT,A,89,Naik +6.0% | Vol 2.8x | Fase: Trending Down | Bullish Marubozu + Volume Surge 2x,2290.0,2198.0,2382.0,2450.0,1.75,LOSS,2240.0,-2.1834061135371177,CLOSE,2.830355875200871,Trending Down
2025-12-15,CBDK,Bangun Kosambi Sukses Tbk.,BUY - AKUMULASI,B,57,NonReg 142.2% | Avg Rp19jt,8725.0,8463.0,8987.0,9248.0,2.0,WIN,9248.0,5.994269340974212,TARGET2,0.5173909903962204,Trending Down
2025-12-15,INDF,Indofood Sukses Makmur Tbk.,BUY - AKUMULASI,C,29,NonReg 4.3% | Avg Rp7jt,6775.0,6572.0,6978.0,7182.0,2.0,WIN,6775.0,0.0,CLOSE,0.5372968579376727,Trending Down
2025-12-15,KETR,Ketrosden Triasmitra Tbk.,BUY - AKUMULASI,B,55,NonReg 86.8% | Avg Rp8jt,1215.0,1179.0,1251.0,1288.0,2.0,LOSS,1179.0,-2.9629629629629632,STOP_LOSS,0.9605032641297528,Trending Up
2025-12-16,UNVR,Unilever Indonesia Tbk.,BUY - AKUMULASI,B,62,NonReg 218.3% | Avg Rp9jt | Asing: NET BUY | Bullish Marubozu + EMA5 Breakout,2710.0,2629.0,2791.0,2873.0,2.0,LOSS,2630.0,-2.952029520295203,CLOSE,1.0818928569018,Trending Down
2025-12-16,NICL,PAM Mineral Tbk.,BUY - AKUMULASI,B,60,NonReg 34.4% | Avg Rp17jt | Asing: NET BUY,1050.0,1018.0,1082.0,1113.0,2.0,WIN,1082.0,3.0476190476190474,TARGET1,0.9546946372460241,Sideways
2025-12-16,CBDK,Bangun Kosambi Sukses Tbk.,BUY - AKUMULASI,B,59,NonReg 4178.1% | Avg Rp19jt | Asing: NET BUY | EMA5 Breakout,9300.0,9021.0,9579.0,9858.0,2.0,WIN,9579.0,3.0,TARGET1,0.7306700176371758,Trending Down
2025-12-16,PTRO,Petrosea Tbk.,BUY - AKUMULASI,B,54,NonReg 166.0% | Avg Rp20jt | EMA5 Breakout,10725.0,10403.0,11047.0,11368.0,2.0,WIN,10850.0,1.1655011655011656,CLOSE,0.37600802954495316,Sideways
2025-12-16,ERAL,Sinar Eka Selaras Tbk.,BUY - AKUMULASI,B,54,NonReg 207.2% | Avg Rp7jt | Asing: NET BUY,302.0,293.0,311.0,320.0,2.0,WIN,308.0,1.9867549668874174,CLOSE,1.0285483951397085,Trending Down
2025-12-16,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,50,NonReg 200.2% | Avg Rp12jt | Asing: NET BUY | Inverted Hammer,3670.0,3560.0,3780.0,3890.0,2.0,WIN,3780.0,2.997275204359673,TARGET1,0.5095630110729602,Sideways
2025-12-16,SSMS,Sawit Sumbermas Sarana Tbk.,BUY - AKUMULASI,B,56,NonReg 881.2% | Avg Rp13jt | Asing: NET BUY | EMA5 Breakout + Bullish Engulfing,1605.0,1557.0,1653.0,1701.0,2.0,LOSS,1557.0,-2.990654205607477,STOP_LOSS,0.9302326409474417,Trending Down
2025-12-16,MBMA,Merdeka Battery Materials Tbk.,BUY - AKUMULASI,C,37,NonReg 45.7% | Avg Rp6jt | Asing: NET BUY,530.0,514.0,546.0,562.0,2.0,WIN,535.0,0.9433962264150944,CLOSE,0.5479087197176656,Sideways
2025-12-16,PANI,Pantai Indah Kapuk Dua Tbk.,BUY - AKUMULASI,B,60,NonReg 1305.1% | Avg Rp24jt | Asing: NET BUY,13475.0,13071.0,13879.0,14284.0,2.0,WIN,13879.0,2.9981447124304266,TARGET1,0.7122339065947114,Sideways
2025-12-16,BANK,Bank Aladin Syariah Tbk.,BUY - REVERSAL,B,60,Dip -2.1% | Pos 29/100 | Vol 1.0x | Hammer,940.0,893.0,968.0,996.0,1.2,WIN,945.0,0.5319148936170213,CLOSE,1.0378766898475804,Sideways
2025-12-16,SILO,Siloam International Hospitals Tbk.,BUY - AKUMULASI,B,48,NonReg 693.2% | Avg Rp6jt | EMA5 Breakout + Tweezer Bottom,2500.0,2425.0,2575.0,2650.0,2.0,WIN,2510.0,0.4,CLOSE,0.4247063648121471,Sideways
2025-12-16,TLKM,Telkom Indonesia (Persero) Tbk.,BUY - AKUMULASI,A,80,NonReg 5.9% | Avg Rp20jt | Asing: NET BUY | Tweezer Bottom,3520.0,3414.0,3626.0,3731.0,2.0,LOSS,3500.0,-0.5681818181818182,CLOSE,1.5285378580905196,Trending Down
2025-12-16,JPFA,Japfa Comfeed Indonesia Tbk.,BUY - AKUMULASI,B,69,NonReg 21.7% | Avg Rp7jt | Asing: NET BUY | Inverted Hammer + Volume Surge 2x,2650.0,2570.0,2730.0,2809.0,2.0,WIN,2730.0,3.018867924528302,TARGET1,2.0497222437457854,Sideways
2025-12-16,ISAT,Indosat Tbk.,BUY - AKUMULASI,B,55,NonReg 61.5% | Avg Rp9jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,2380.0,2309.0,2451.0,2523.0,2.0,WIN,2451.0,2.9831932773109244,TARGET1,1.2061829386045806,Trending Up
2025-12-16,CMRY,Cisarua Mountain Dairy Tbk.,BUY - AKUMULASI,B,60,NonReg 20.6% | Avg Rp9jt | Volume Surge 2x,5500.0,5335.0,5665.0,5830.0,2.0,LOSS,5375.0,-2.272727272727273,CLOSE,2.743725913752395,Trending Down
2025-12-16,MORA,Mora Telematika Indonesia Tbk.,BUY - AKUMULASI,B,54,NonReg 13.4% | Avg Rp11jt | Asing: NET BUY | Hammer,10650.0,10330.0,10970.0,11289.0,2.0,WIN,11289.0,6.0,TARGET2,0.9146701249309629,Trending Up
2025-12-16,MAPA,Map Aktif Adiperkasa Tbk.,BUY - AKUMULASI,C,33,NonReg 3.2% | Avg Rp6jt | Asing: NET BUY,715.0,694.0,736.0,758.0,2.0,WIN,736.0,2.937062937062937,TARGET1,0.9774315766129908,Sideways
2025-12-16,CDIA,Chandra Daya Investasi Tbk.,BUY - AKUMULASI,C,37,NonReg 6.0% | Avg Rp7jt,1840.0,1785.0,1895.0,1950.0,2.0,LOSS,1830.0,-0.5434782608695652,CLOSE,0.5634956332770846,Trending Down
2025-12-16,INDF,Indofood Sukses Makmur Tbk.,BUY - AKUMULASI,C,40,NonReg 36.2% | Avg Rp6jt | Asing: NET BUY,6775.0,6572.0,6978.0,7182.0,2.0,WIN,6775.0,0.0,CLOSE,0.46801269841269844,Trending Down
2025-12-16,JSMR,Jasa Marga (Persero) Tbk.,BUY - AKUMULASI,C,30,NonReg 3.7% | Avg Rp6jt | Asing: NET BUY | Bullish Pin Bar,3360.0,3259.0,3461.0,3562.0,2.0,WIN,3360.0,0.0,CLOSE,0.8616311858277548,Trending Down
2025-12-17,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,BUY - AKUMULASI,A,86,NonReg 23.2% | Avg Rp24jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,3750.0,3638.0,3862.0,3975.0,2.0,WIN,3780.0,0.8,CLOSE,1.2386809156157312,Trending Up
2025-12-17,ENRG,Energi Mega Persada Tbk.,BUY - AKUMULASI,C,43,NonReg 13.6% | Avg Rp12jt | Asing: NET BUY | EMA5 Breakout,1510.0,1465.0,1555.0,1601.0,2.0,LOSS,1465.0,-2.980132450331126,STOP_LOSS,0.8052703681641475,Trending Up
2025-12-17,PTRO,Petrosea Tbk.,BUY - AKUMULASI,B,60,NonReg 77.8% | Avg Rp31jt | Asing: NET BUY,10850.0,10524.0,11176.0,11501.0,2.0,LOSS,10524.0,-3.0046082949308754,STOP_LOSS,0.7295424590472604,Trending Down
2025-12-17,MDKA,Merdeka Copper Gold Tbk.,BUY - AKUMULASI,B,50,NonReg 29.1% | Avg Rp13jt | Asing: NET BUY,2290.0,2221.0,2359.0,2427.0,2.0,LOSS,2221.0,-3.0131004366812224,STOP_LOSS,0.4040707026536567,Trending Up
2025-12-17,ADMR,Alamtri Minerals Indonesia Tbk.,BUY - AKUMULASI,B,46,NonReg 126.2% | Avg Rp9jt | Asing: NET BUY | EMA5 Breakout,1425.0,1382.0,1468.0,1510.0,2.0,LOSS,1382.0,-3.017543859649123,STOP_LOSS,0.6982676405499176,Sideways
2025-12-17,BBHI,Allo Bank Indonesia Tbk.,BUY - AKUMULASI,B,53,NonReg 60.0% | Avg Rp7jt,1475.0,1431.0,1519.0,1564.0,2.0,LOSS,1465.0,-0.6779661016949152,CLOSE,0.9419961572223963,Sideways
2025-12-17,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,C,44,NonReg 378.2% | Avg Rp8jt | Asing: NET BUY | EMA5 Breakout,3740.0,3628.0,3852.0,3964.0,2.0,LOSS,3700.0,-1.06951871657754,CLOSE,0.46002528869630305,Sideways
2025-12-17,NICL,PAM Mineral Tbk.,BUY - AKUMULASI,A,70,NonReg 23.5% | Avg Rp24jt | Asing: NET BUY | EMA5 Breakout,1065.0,1033.0,1097.0,1129.0,2.0,LOSS,1033.0,-3.004694835680751,STOP_LOSS,1.00811231763351,Trending Down
2025-12-17,SSMS,Sawit Sumbermas Sarana Tbk.,BUY - AKUMULASI,B,47,NonReg 873.1% | Avg Rp15jt,1575.0,1528.0,1622.0,1670.0,2.0,LOSS,1535.0,-2.5396825396825395,CLOSE,0.9097260447228116,Trending Down
2025-12-17,EXCL,XLSMART Telecom Sejahtera Tbk.,BUY - AKUMULASI,B,54,NonReg 5.6% | Avg Rp17jt | Asing: NET BUY | Above MA Stack + Bullish Engulfing,3850.0,3734.0,3966.0,4081.0,2.0,LOSS,3734.0,-3.012987012987013,STOP_LOSS,0.5777020915421406,Trending Up
2025-12-17,HRUM,Harum Energy Tbk.,BUY - AKUMULASI,B,47,NonReg 305.3% | Avg Rp5jt | Asing: NET BUY | EMA5 Breakout + Bullish Engulfing,1005.0,975.0,1035.0,1065.0,2.0,WIN,1015.0,0.9950248756218906,CLOSE,0.7658201358354453,Trending Down
2025-12-17,ANTM,Aneka Tambang Tbk.,BUY - AKUMULASI,C,41,NonReg 4.5% | Avg Rp15jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,3020.0,2929.0,3111.0,3201.0,2.0,WIN,3110.0,2.980132450331126,CLOSE,0.8726954816809084,Trending Up
